"Orthogroup"	"Kluyveromyces_marxianus_DMKU3_1042"	"Saccharomyces_cerevisiaeS288c"	"Scheffersomyces_stipitis_CBS6054"	"Schizosaccharomyces_pombe_972"
"OG0002862"	"W0TIG7"	"Q12749"	"A3LSE0"	"P53692"
"OG0002863"	"W0TH16"	"Q3E840"	"A3LT21"	"Q9UT33"
"OG0002864"	"W0TAU3"	"Q12509"	"A3LQA8"	"O94241"
"OG0002865"	"W0TG83"	"Q01852"	"A3LNF7"	"O60084"
"OG0002866"	"W0THK0"	"P38701"	"A3LZ30"	"O74893"
"OG0002867"	"W0TDY5"	"P32350"	"A3GI29"	"Q10156"
"OG0002868"	"W0T8I6"	"P38782"	"A3LQ10"	"Q9US45"
"OG0002869"	"W0T412"	"P09119"	"A3GI03"	"P41411"
"OG0002870"	"W0TIC5"	"P25385"	"A3LR98"	"Q9P7G5"
"OG0002871"	"W0TBU8"	"P39933"	"A3LT03"	"Q9UTL5"
"OG0002872"	"W0TEF4"	"P33399"	"A3LWT4"	"P87058"
"OG0002873"	"W0T5A8"	"P46988"	"A3LR78"	"O14334"
"OG0002874"	"W0TFI4"	"P05317"	"A3LWF9"	"O74864"
"OG0002875"	"W0T389"	"Q05900"	"A3LW12"	"Q9P794"
"OG0002876"	"W0TI04"	"P40495"	"A3M0H4"	"O14104"
"OG0002877"	"W0TE78"	"P38989"	"A3LU44"	"P41003"
"OG0002878"	"W0T9Z7"	"P38604"	"A3LTI6"	"Q10231"
"OG0002879"	"W0T5C0"	"P08524"	"A3LU92"	"O14230"
"OG0002880"	"W0T4L5"	"P47054"	"A3LS02"	"P78847"
"OG0002881"	"W0TFE9"	"P53916"	"A3LPE6"	"O94526"
"OG0002882"	"W0TB93"	"Q04223"	"A3LMV9"	"O14262"
"OG0002883"	"W0T7Z1"	"P31384"	"A3LQB4"	"O74874"
"OG0002884"	"W0TBS4"	"P53259"	"A3GHA3"	"O14364"
"OG0002886"	"W0TJU3"	"P40506"	"A3LPW9"	"Q9USK7"
"OG0002888"	"W0T7T7"	"P38278"	"A3GG52"	"Q9UUH2"
"OG0002889"	"W0T4K8"	"P32451"	"A3LS81"	"O59778"
"OG0002890"	"W0TC46"	"P25644"	"A3GF55"	"O42958"
"OG0002891"	"W0TFL9"	"P53965"	"A3LXV4"	"Q9UUF3"
"OG0002892"	"W0T7G3"	"P05375"	"A3LQ40"	"O74827"
"OG0002893"	"W0TAM9"	"P38788"	"A3LYP6"	"P87142"
"OG0002894"	"W0T5U7"	"P25345"	"A3LY66"	"Q9P6I0"
"OG0002895"	"W0T9F3"	"D6W196"	"A3LTV4"	"O94502"
"OG0002896"	"W0TAD8"	"Q06385"	"A3LTF7"	"O14205"
"OG0002897"	"W0T522"	"P32807"	"A3GHQ1"	"O94395"
"OG0002898"	"W0TB92"	"Q12494"	"A3M043"	"O74561"
"OG0002899"	"W0TB47"	"P07991"	"A3LSS9"	"Q9P7L5"
"OG0002900"	"W0TF41"	"P38913"	"A3GHS2"	"O74841"
"OG0002901"	"W0TCC5"	"Q12024"	"A3LQ86"	"Q9URY0"
"OG0002902"	"W0TBX8"	"P32906"	"A3LX59"	"Q9P7C3"
"OG0002903"	"W0T8H6"	"P38992"	"A3LUN3"	"O94298"
"OG0002904"	"W0TJ10"	"Q06505"	"A3LQK7"	"O42964"
"OG0002905"	"W0T5E7"	"Q12080"	"A3LT47"	"Q9UUI4"
"OG0002906"	"W0T9A9"	"Q12104"	"A3LWB1"	"Q9P7J1"
"OG0002907"	"W0T9T9"	"P36102"	"A3LQL9"	"Q9UST1"
"OG0002908"	"W0T3G4"	"P24521"	"A3GGL6"	"Q9UT88"
"OG0002909"	"W0TG40"	"P40347"	"A3LQB8"	"P41893"
"OG0002910"	"W0TCT4"	"Q02256"	"A3M0F3"	"O13632"
"OG0002911"	"W0T6G9"	"Q12306"	"A3LNK8"	"O13351"
"OG0002912"	"W0TAM0"	"Q03705"	"A3LZ85"	"Q9P7J3"
"OG0002913"	"W0TG80"	"Q99207"	"A3LZS2"	"O43051"
"OG0002914"	"W0T800"	"P16603"	"A3LTK0"	"P36587"
"OG0002915"	"W0TI13"	"Q12196"	"A3LQG1"	"O42650"
"OG0002916"	"W0TA95"	"P32611"	"A3LNH9"	"Q9Y7P4"
"OG0002917"	"W0TBU2"	"P27882"	"A3LQW1"	"O14144"
"OG0002918"	"W0T899"	"P49367"	"A3LS85"	"Q9UT74"
"OG0002919"	"W0TCV2"	"P36077"	"A3GG55"	"Q9URV9"
"OG0002920"	"W0TKE3"	"Q12004"	"A3LUZ3"	"O74366"
"OG0002922"	"W0T513"	"P53091"	"A3LR24"	"P49731"
"OG0002923"	"W0T823"	"P36015"	"A3LX25"	"O60073"
"OG0002924"	"W0TAL0"	"P28789"	"A3LW77"	"Q09899"
"OG0002925"	"W0T9Z0"	"Q04338"	"A3LNU7"	"P78768"
"OG0002926"	"W0TA47"	"P32349"	"A3LQX9"	"Q9C106"
"OG0002927"	"W0TB73"	"P39676"	"A3LSI6"	"Q9URY5"
"OG0002928"	"W0T8Z2"	"Q04781"	"A3LZR0"	"O74349"
"OG0002929"	"W0T810"	"Q08444"	"A3LPY3"	"Q9UTK0"
"OG0002930"	"W0T638"	"P42836"	"A3GHM6"	"O14345"
"OG0002931"	"W0T7U1"	"Q04489"	"A3LTT4"	"O74397"
"OG0002932"	"W0TFG1"	"Q06213"	"A3LPQ8"	"P87310"
"OG0002933"	"W0TG71"	"Q08972"	"A3LS42"	"O14134"
"OG0002934"	"W0TBZ2"	"Q12530"	"A3GHW3"	"Q9UT91"
"OG0002935"	"W0TCP0"	"P22936"	"A3LQ27"	"P50525"
"OG0002936"	"W0TIL7"	"P38164"	"A3GHJ6"	"Q09866"
"OG0002937"	"W0T8K3"	"Q08689"	"A3M098"	"O74519"
"OG0002938"	"W0TE06"	"P15274"	"A3LN88"	"P50998"
"OG0002939"	"W0TCB1"	"Q08686"	"A3LW68"	"Q9USJ1"
"OG0002940"	"W0TFT2"	"P32497"	"A3GGB4"	"O14164"
"OG0002941"	"W0T987"	"P36075"	"A3LVI3"	"O74840"
"OG0002942"	"W0T7W2"	"Q03691"	"A3LX76"	"O14103"
"OG0002943"	"W0T5E5"	"P31383"	"A3LQ74"	"Q9UT08"
"OG0002944"	"W0T5U8"	"Q02890"	"A3LTX7"	"O74739"
"OG0002945"	"W0TAW2"	"P39524"	"A3LZJ0"	"O94296"
"OG0002946"	"W0TGE5"	"P53969"	"A3LPW8"	"Q10478"
"OG0002947"	"W0TBW9"	"P38075"	"A3M053"	"Q9UTQ1"
"OG0002948"	"W0TG35"	"P40526"	"A3LTZ8"	"O14264"
"OG0002949"	"W0TF47"	"Q12311"	"A3GHJ1"	"O74759"
"OG0002950"	"W0TGW1"	"O13585"	"A3GG20"	"Q9UTB0"
"OG0002951"	"W0TGE8"	"P45978"	"A3LQK8"	"Q9HGL3"
"OG0002952"	"W0T8B4"	"P48360"	"A3GG79"	"O59710"
"OG0002953"	"W0TFV7"	"P53934"	"A3LZ09"	"Q9Y7J3"
"OG0002954"	"W0T6W2"	"P38271"	"A3LVI2"	"Q96WV2"
"OG0002955"	"W0TF09"	"P13259"	"A3LSW8"	"O74975"
"OG0002956"	"W0T5F9"	"P38707"	"A3LY69"	"O94567"
"OG0002957"	"W0T6R5"	"Q03390"	"A3LV46"	"O74422"
"OG0002958"	"W0T337"	"P34240"	"A3LTE3"	"O94402"
"OG0002959"	"W0THW3"	"P47153"	"A3LRF4"	"O13752"
"OG0002961"	"W0T621"	"Q06389"	"A3GHR9"	"Q09711"
"OG0002962"	"W0T3Y1"	"P53617"	"A3LZB6"	"Q9UTE3"
"OG0002963"	"W0T2H8"	"P32524"	"A3GGD4"	"O13900"
"OG0002964"	"W0T5Q1"	"P07284"	"A3LUE7"	"O14018"
"OG0002965"	"W0TBT7"	"P40351"	"A3GH90"	"Q10479"
"OG0002966"	"W0TD97"	"Q04773"	"A3LXT7"	"O13929"
"OG0002967"	"W0TF27"	"P47040"	"A3GFZ9"	"Q9US09"
"OG0002968"	"W0T6H6"	"Q03305"	"A3LZ79"	"Q10170"
"OG0002969"	"W0TE79"	"P53306"	"A3LRY9"	"O14357"
"OG0002970"	"W0T3Z8"	"P40308"	"A3LSY9"	"Q9Y7P3"
"OG0002971"	"W0T9J1"	"P19658"	"A3LWD2"	"Q10339"
"OG0002972"	"W0T832"	"P21374"	"A3LY75"	"O74370"
"OG0002973"	"W0T6B9"	"P14742"	"A3LUH0"	"Q09740"
"OG0002974"	"W0TI02"	"P38177"	"A3LPF2"	"O60082"
"OG0002975"	"W0T818"	"P04173"	"O94114"	"P18869"
"OG0002976"	"W0TAY9"	"Q99321"	"A3LVA5"	"Q09790"
"OG0002978"	"W0T648"	"Q12462"	"A3LTB9"	"Q10333"
"OG0002979"	"W0TAL6"	"P07884"	"A3LQ89"	"Q9UT75"
"OG0002980"	"W0T280"	"Q04410"	"A3LRD9"	"Q10149"
"OG0002982"	"W0T4W9"	"Q03266"	"A3LND6"	"O42951"
"OG0002983"	"W0T915"	"P36152"	"A3LQZ8"	"O74821"
"OG0002984"	"W0T9R6"	"Q04601"	"A3LZH7"	"O42839"
"OG0002985"	"W0T6M2"	"P20049"	"A3GGL5"	"O60078"
"OG0002986"	"W0THN2"	"Q04373"	"A3GG44"	"Q9UU76"
"OG0002987"	"W0TEJ2"	"P25694"	"A3LQG9"	"Q9P3A7"
"OG0002988"	"W0TFB0"	"P38274"	"A3LVH4"	"P78963"
"OG0002989"	"W0TE54"	"Q06489"	"A3LN21"	"O60185"
"OG0002992"	"W0TGP7"	"P13382"	"A3GHL1"	"P28040"
"OG0002993"	"W0TEB9"	"P20048"	"A3LUE3"	"Q9Y7T6"
"OG0002994"	"W0TEQ7"	"Q04119"	"A3LWF8"	"Q9C1W8"
"OG0002995"	"W0TIQ8"	"Q00916"	"A3LW41"	"O13829"
"OG0002996"	"W0TBZ7"	"P43321"	"A3LR47"	"Q9UUC6"
"OG0002997"	"W0TF50"	"P30657"	"A3LVA8"	"Q9USQ9"
"OG0002998"	"W0TGG8"	"P43557"	"A3LR97"	"O14042"
"OG0002999"	"W0T8I7"	"P32333"	"A3LUA0"	"O43065"
"OG0003000"	"W0THF4"	"P53337"	"A3GGM7"	"O74559"
"OG0003001"	"W0T8M3"	"P33755"	"A3GFS1"	"Q9P780"
"OG0003002"	"W0T9K6"	"P34160"	"A3LQD0"	"O14253"
"OG0003003"	"W0T8N3"	"Q02981"	"A3GGN0"	"Q9P7M0"
"OG0003004"	"W0T808"	"Q99257"	"A3M0A0"	"Q9Y8G3"
"OG0003006"	"W0T449"	"P38632"	"A3LQ12"	"Q4PIR3"
"OG0003007"	"W0T853"	"P33413"	"A3GG30"	"O94469"
"OG0003008"	"W0TBH2"	"P12612"	"A3LQE3"	"O94501"
"OG0003009"	"W0TBW8"	"P23201"	"A3GHW7"	"O42869"
"OG0003010"	"W0TAM2"	"P06633"	"Q9C1D4"	"P40374"
"OG0003011"	"W0T9U4"	"P38998"	"A3GF76"	"Q09694"
"OG0003012"	"W0T813"	"P33322"	"A3GFP7"	"O14007"
"OG0003013"	"W0T8L8"	"P29496"	"A3LW17"	"P41389"
"OG0003014"	"W0T976"	"P32610"	"A3GF08"	"O59823"
"OG0003015"	"W0T919"	"P39722"	"A3LX87"	"O59781"
"OG0003016"	"W0TES9"	"P49957"	"A3GH50"	"Q10224"
"OG0003017"	"W0T7V5"	"P25378"	"A3LZT1"	"O94363"
"OG0003018"	"W0TF15"	"P47150"	"A3LQM6"	"O13744"
"OG0003019"	"W0T7T8"	"P25616"	"A3GEW6"	"Q9UUE0"
"OG0003020"	"W0T6T7"	"P47083"	"A3LN05"	"O13910"
"OG0003021"	"W0T7G9"	"P23638"	"A3LPU5"	"Q09682"
"OG0003022"	"W0TGS5"	"P40517"	"A3LW40"	"Q09146"
"OG0003023"	"W0T5N7"	"P38319"	"A3LUD2"	"Q9USG9"
"OG0003024"	"W0TDB3"	"P53010"	"A3LRV8"	"Q09798"
"OG0003025"	"W0TEV6"	"P32318"	"A3LZT6"	"P40998"
"OG0003026"	"W0TFC6"	"Q99385"	"A3LQE5"	"O59768"
"OG0003027"	"W0T7K3"	"P28241"	"A3LNB3"	"Q9USP8"
"OG0003028"	"W0TIP4"	"Q08273"	"A3LZW2"	"O13959"
"OG0003029"	"W0TF06"	"P39744"	"A3LP78"	"Q9P7G0"
"OG0003030"	"W0THT4"	"P10174"	"A3LZV7"	"G2TRP5"
"OG0003031"	"W0TCF2"	"P32432"	"A3GHF9"	"Q9UTH8"
"OG0003032"	"W0T4C6"	"Q04712"	"A3LXU0"	"O94332"
"OG0003033"	"W0TDA8"	"Q01590"	"A3LX44"	"O13644"
"OG0003034"	"W0T7M1"	"P38874"	"A3LTJ6"	"O94495"
"OG0003035"	"W0TGM2"	"Q3E743"	"A3GHP0"	"O13689"
"OG0003036"	"W0T7Y9"	"P38347"	"A3LUM5"	"P40389"
"OG0003037"	"W0TCQ6"	"P40986"	"A3LQM2"	"Q9UUH0"
"OG0003038"	"W0TJ06"	"Q01454"	"A3LQL0"	"Q9C107"
"OG0003039"	"W0TEJ6"	"P35178"	"A3LQ60"	"Q9Y7M6"
"OG0003040"	"W0TFP0"	"P08019"	"A3LZZ2"	"O60087"
"OG0003041"	"W0T8J7"	"Q12529"	"A3LRB9"	"Q9Y7Q6"
"OG0003042"	"W0TCA5"	"P42846"	"A3LZV2"	"Q09799"
"OG0003043"	"W0TFY8"	"Q05515"	"A3GFF0"	"Q09885"
"OG0003044"	"W0T6P1"	"P42837"	"A3LXQ5"	"Q7Z9H9"
"OG0003045"	"W0TI94"	"Q00816"	"A3LN17"	"Q9UTC4"
"OG0003046"	"W0THP7"	"P08466"	"A3LZH1"	"Q10480"
"OG0003047"	"W0TD36"	"P80667"	"A3LYA0"	"O14136"
"OG0003048"	"W0T5D1"	"P16387"	"A3GEX9"	"Q10489"
"OG0003049"	"W0TFI2"	"D6VTK4"	"A3LXU7"	"Q00619"
"OG0003050"	"W0T824"	"Q92331"	"A3GF04"	"Q9C0U7"
"OG0003051"	"W0T905"	"P47081"	"A3GIE5"	"Q9UTK1"
"OG0003052"	"W0T7K7"	"Q03162"	"A3LQ13"	"P87311"
"OG0003053"	"W0TGD7"	"Q06506"	"A3LR03"	"Q9P7C0"
"OG0003054"	"W0T5W0"	"P33754"	"A3GH86"	"Q9UUA4"
"OG0003055"	"W0TDB2"	"Q12354"	"A3LVD2"	"O42881"
"OG0003056"	"W0TEC3"	"Q02983"	"A3LPG5"	"O14013"
"OG0003057"	"W0T436"	"P25618"	"A3M0G2"	"Q9HDZ2"
"OG0003058"	"W0T5Z6"	"Q08202"	"A3LSH9"	"O60175"
"OG0003059"	"W0T8E3"	"P40985"	"A3GHK0"	"O94275"
"OG0003060"	"W0TCJ4"	"P23394"	"A3LNL1"	"Q9Y7T7"
"OG0003061"	"W0TBX2"	"P38222"	"A3GGT5"	"O42925"
"OG0003062"	"W0T674"	"P06838"	"A3GFT8"	"Q06182"
"OG0003063"	"W0TCD9"	"P07703"	"A3GGP5"	"O94616"
"OG0003064"	"W0TJ55"	"P38121"	"A3LWT5"	"O74946"
"OG0003065"	"W0T6C7"	"P24279"	"A3LT63"	"P30666"
"OG0003066"	"W0T965"	"P32347"	"A3LW87"	"Q9USJ5"
"OG0003067"	"W0T6L7"	"Q02873"	"A3GGE2"	"Q9USH2"
"OG0003068"	"W0TDX9"	"P40468"	"A3LP17"	"Q9HDV6"
"OG0003069"	"W0TDI2"	"P40548"	"A3LRX4"	"O59739"
"OG0003070"	"W0TAR2"	"P38342"	"A3LYY7"	"Q9Y7P2"
"OG0003071"	"W0TA07"	"P36126"	"A3GHN8"	"Q09706"
"OG0003072"	"W0TCK8"	"P10962"	"A3LW04"	"Q9UTE6"
"OG0003073"	"W0T455"	"P53901"	"A3LR05"	"O94701"
"OG0003074"	"W0T557"	"P32799"	"A3LRP3"	"O74471"
"OG0003075"	"W0TCH4"	"P47018"	"A3LY96"	"O94548"
"OG0003076"	"W0TC17"	"Q01159"	"A3GF34"	"P40997"
"OG0003077"	"W0TF99"	"P32352"	"A3LX84"	"P87113"
"OG0003078"	"W0T817"	"Q06436"	"A3LSW2"	"O94271"
"OG0003080"	"W0T6U4"	"P38261"	"A3LV00"	"O14226"
"OG0003081"	"W0TE14"	"Q04264"	"A3LYH2"	"Q9HFF5"
"OG0003083"	"W0T659"	"P28519"	"A3LPD8"	"O59753"
"OG0003084"	"W0TFN0"	"P53972"	"A3LZ51"	"O14039"
"OG0003085"	"W0TEQ2"	"Q05791"	"A3GGF3"	"Q9P7N5"
"OG0003086"	"W0T9X8"	"P13099"	"A3GHH1"	"O60126"
"OG0003087"	"W0TFA0"	"P25382"	"A3LYL8"	"O74855"
"OG0003088"	"W0TJ31"	"Q08176"	"A3M059"	"Q9C1W7"
"OG0003089"	"W0T4I9"	"P38852"	"A3LPB7"	"O94693"
"OG0003090"	"W0TEN5"	"P53127"	"A3GF32"	"Q10077"
"OG0003091"	"W0TGN0"	"P45976"	"A3LVT0"	"Q09801"
"OG0003092"	"W0T643"	"P38430"	"A3LZK9"	"P41890"
"OG0003093"	"W0T3P0"	"Q12298"	"A3LWQ0"	"Q9UT95"
"OG0003095"	"W0TDN5"	"Q00873"	"A3GGM8"	"O13962"
"OG0003096"	"W0TE22"	"P07283"	"A3LR94"	"Q9UTJ2"
"OG0003097"	"W0T4V9"	"P53320"	"A3GFX4"	"Q9P7X9"
"OG0003098"	"W0T3U0"	"P27999"	"A3LYD6"	"O74635"
"OG0003099"	"W0T776"	"Q08650"	"A3LNX5"	"O74850"
"OG0003100"	"W0T4P4"	"P38806"	"A3LN81"	"O42871"
"OG0003101"	"W0T2U5"	"Q00582"	"A3LTQ4"	"O74824"
"OG0003102"	"W0TC86"	"P48365"	"A3LY82"	"Q9UUH7"
"OG0003103"	"W0TCD3"	"P38861"	"A3LPA2"	"Q09817"
"OG0003104"	"W0TFW5"	"P38687"	"A3GHM4"	"O74436"
"OG0003105"	"W0T342"	"P08525"	"A3LU91"	"P50523"
"OG0003106"	"W0T4E9"	"P38876"	"A3LPP1"	"O74806"
"OG0003107"	"W0T3Q1"	"P06105"	"A3GHP9"	"O59810"
"OG0003108"	"W0TE48"	"P40537"	"A3LNG0"	"O13769"
"OG0003109"	"W0TBC9"	"P41695"	"A3LTJ3"	"O94751"
"OG0003110"	"W0TCQ0"	"Q03280"	"A3LNA3"	"O13834"
"OG0003111"	"W0TDH3"	"P22434"	"A3LVA9"	"P36599"
"OG0003112"	"W0TF57"	"P34078"	"A3GID4"	"Q10191"
"OG0003113"	"W0TFC7"	"Q12342"	"A3GH33"	"O74771"
"OG0003114"	"W0T5B9"	"P25296"	"A3LQL8"	"Q9UU93"
"OG0003116"	"W0TEX0"	"Q12247"	"A3LR44"	"O14276"
"OG0003117"	"W0TIR2"	"P38821"	"A3LQF5"	"O36014"
"OG0003118"	"W0T9L8"	"Q07350"	"A3GHS1"	"Q9P7L8"
"OG0003119"	"W0TA14"	"P34253"	"A3LQS5"	"Q9P7V4"
"OG0003120"	"W0TE35"	"Q12133"	"A3GHT6"	"Q10259"
"OG0003121"	"W0T530"	"P48236"	"A3LRX9"	"O94673"
"OG0003122"	"W0TAI5"	"P10862"	"A3LV38"	"O74747"
"OG0003123"	"W0TJM1"	"P39985"	"A3LRF6"	"O60094"
"OG0003124"	"W0TB26"	"P36125"	"A3GGT1"	"P87155"
"OG0003125"	"W0T7R8"	"Q01389"	"A3LSM4"	"Q10407"
"OG0003126"	"W0T7E6"	"Q6Q560"	"A3GF43"	"O60068"
"OG0003127"	"W0T3T6"	"P53835"	"A3LNK7"	"Q9P771"
"OG0003128"	"W0T2V2"	"P50874"	"A3LPB8"	"O43114"
"OG0003129"	"W0T5L2"	"P40325"	"A3LNR0"	"O13772"
"OG0003130"	"W0TCR7"	"Q01662"	"A3GEY7"	"O59730"
"OG0003131"	"W0TFM7"	"P38356"	"A3GHL7"	"Q9P3T9"
"OG0003132"	"W0T7V1"	"P38920"	"A3LSY2"	"Q9P7W6"
"OG0003133"	"W0TDR0"	"P26448"	"A3LNC8"	"P36618"
"OG0003134"	"W0T2G6"	"P32911"	"A3LVH2"	"P79060"
"OG0003135"	"W0T6E8"	"P53905"	"A3LVG0"	"O74499"
"OG0003136"	"W0TFU1"	"Q00578"	"A3LQY8"	"O13768"
"OG0003137"	"W0T4E6"	"P20084"	"A3LUG2"	"O59856"
"OG0003138"	"W0TFK7"	"Q00381"	"A3GHQ2"	"Q9Y7L6"
"OG0003139"	"W0THV4"	"P34220"	"A3M0I4"	"Q9UUF1"
"OG0003140"	"W0T826"	"P53886"	"A3LX49"	"Q9URV2"
"OG0003141"	"W0TIG2"	"Q06708"	"A3LSG9"	"P87145"
"OG0003142"	"W0T7T3"	"Q03796"	"A3LUL8"	"O13911"
"OG0003143"	"W0T9E3"	"P39007"	"A3LRN4"	"O94335"
"OG0003144"	"W0T9B7"	"P32341"	"A3GHZ8"	"O74920"
"OG0003145"	"W0T955"	"Q03834"	"A3GHU7"	"O74502"
"OG0003146"	"W0TAR4"	"Q06580"	"A3LVF7"	"Q9UUG5"
"OG0003147"	"W0TJI8"	"Q12341"	"A3GG32"	"Q9UTM7"
"OG0003148"	"W0TIJ5"	"P32602"	"A3M0G9"	"Q9P4X4"
"OG0003149"	"W0T701"	"P36121"	"A3LWH4"	"O74883"
"OG0003150"	"W0TE97"	"Q12508"	"A3LXB9"	"O59668"
"OG0003151"	"W0T7Y2"	"Q07938"	"A3LNX3"	"Q09816"
"OG0003152"	"W0T4U6"	"P27616"	"A3LZN7"	"Q9UUB4"
"OG0003153"	"W0TH13"	"P52286"	"A3LWU4"	"Q9Y709"
"OG0003154"	"W0TC82"	"P07275"	"A3LNR1"	"O74766"
"OG0003155"	"W0TDD0"	"P31334"	"A3GH24"	"Q9P6P6"
"OG0003156"	"W0T5V6"	"P53911"	"A3M093"	"O42924"
"OG0003157"	"W0TH18"	"P49018"	"A3LWT7"	"Q9USP5"
"OG0003158"	"W0TCL3"	"Q12449"	"A3LPE0"	"Q9P782"
"OG0003159"	"W0TE64"	"P50085"	"A3LRZ6"	"O94550"
"OG0003160"	"W0TF49"	"Q12387"	"A3GFD2"	"Q9Y809"
"OG0003161"	"W0TF01"	"P38790"	"A3LTK5"	"Q9Y814"
"OG0003162"	"W0T6L1"	"P53044"	"A3LND3"	"O42915"
"OG0003163"	"W0TAA0"	"Q02197"	"A3GHB7"	"Q9USY3"
"OG0003164"	"W0T9N5"	"P21592"	"A3LVD1"	"Q9Y7Y4"
"OG0003165"	"W0TES5"	"P23615"	"A3LY60"	"Q09915"
"OG0003166"	"W0T580"	"Q03525"	"A3LV93"	"Q9UUK4"
"OG0003167"	"W0TBK8"	"P33331"	"A3LPL5"	"Q10100"
"OG0003168"	"W0TG03"	"P07251"	"A3GGR8"	"P24487"
"OG0003169"	"W0T8I2"	"P38304"	"A3LU97"	"O94646"
"OG0003170"	"W0TI08"	"P46678"	"A3M0H6"	"O94481"
"OG0003171"	"W0TF75"	"P32452"	"A3LZW3"	"O14361"
"OG0003172"	"W0TGE0"	"Q07540"	"A3LYQ3"	"O74831"
"OG0003173"	"W0T6X7"	"P29468"	"A3LZ97"	"Q10295"
"OG0003174"	"W0T5G8"	"P40452"	"A3LYN8"	"O14320"
"OG0003175"	"W0THX8"	"Q07533"	"A3LNM8"	"O14302"
"OG0003176"	"W0T785"	"P38820"	"A3LQF9"	"Q09810"
"OG0003177"	"W0T7U0"	"P35182"	"A3LRS9"	"P40371"
"OG0003178"	"W0T9C9"	"P40165"	"A3LR70"	"O13725"
"OG0003179"	"W0TEL5"	"Q06688"	"A3LZG7"	"O60093"
"OG0003180"	"W0T3C1"	"P46682"	"A3LTL8"	"O13939"
"OG0003181"	"W0TBX4"	"P46970"	"A3LSW5"	"O59809"
"OG0003182"	"W0TCG9"	"P17883"	"A3LQY0"	"O94474"
"OG0003183"	"W0T2X7"	"Q03660"	"A3GF41"	"O74501"
"OG0003184"	"W0TJN7"	"P23796"	"A3GEW1"	"Q10181"
"OG0003185"	"W0T294"	"P00815"	"A3LSS5"	"Q9P777"
"OG0003186"	"W0T8T6"	"P00931"	"A3GH63"	"O13831"
"OG0003187"	"W0T9C1"	"P32783"	"A3GEV2"	"O74880"
"OG0003188"	"W0T6F7"	"P39108"	"A3GHF5"	"P78798"
"OG0003189"	"W0TFF1"	"Q12149"	"A3GG05"	"Q10146"
"OG0003190"	"W0TBR7"	"P52918"	"A3LTK3"	"O14116"
"OG0003191"	"W0T7F1"	"Q08446"	"A3LU63"	"O59709"
"OG0003192"	"W0T4V5"	"P15646"	"A3GEZ8"	"P35551"
"OG0003193"	"W0T720"	"Q12155"	"A3LSE7"	"Q10255"
"OG0003194"	"W0THK8"	"Q12463"	"A3LZT5"	"O94636"
"OG0003195"	"W0TGJ3"	"Q03942"	"A3LQL7"	"O74405"
"OG0003196"	"W0TG52"	"P53038"	"A3M0M4"	"Q9P3W5"
"OG0003197"	"W0TA20"	"Q03630"	"A3LNV5"	"Q9UT70"
"OG0003198"	"W0T8J3"	"P48582"	"A3LNZ7"	"O13783"
"OG0003200"	"W0T355"	"P22209"	"A3LZN6"	"O13839"
"OG0003203"	"W0T6H4"	"Q12417"	"A3LNI4"	"O13615"
"OG0003204"	"W0TGN4"	"P38431"	"A3LVS9"	"Q09689"
"OG0003206"	"W0TID8"	"P06787"	"A3GH66"	"P05933"
"OG0003207"	"W0T2P1"	"Q05874"	"A3M0C6"	"Q9UT28"
"OG0003208"	"W0TAM6"	"P25340"	"A3LP39"	"P36209"
"OG0003209"	"W0TE72"	"P38145"	"A3LQN1"	"Q9Y7P0"
"OG0003210"	"W0T3W4"	"P07276"	"A3LTL9"	"P28706"
"OG0003211"	"W0TAB2"	"P21560"	"A3LT84"	"Q9USK6"
"OG0003212"	"W0T9A1"	"P21576"	"A3LZD2"	"Q9URZ5"
"OG0003213"	"W0T9U2"	"P25639"	"A3LQA2"	"O59714"
"OG0003214"	"W0TI17"	"O94742"	"A3GEY4"	"O14140"
"OG0003215"	"W0T8K6"	"P20448"	"A3GGE9"	"Q9UTP9"
"OG0003216"	"W0TAR1"	"Q12328"	"A3LTT1"	"P87146"
"OG0003217"	"W0TF56"	"P32795"	"A3GFA4"	"O59824"
"OG0003218"	"W0T5D3"	"Q08954"	"A3LTR4"	"Q9UTP4"
"OG0003219"	"W0THR4"	"Q12339"	"A3LR30"	"O74862"
"OG0003220"	"W0TD79"	"P32609"	"A3LSR8"	"O13786"
"OG0003221"	"W0TBR0"	"Q03330"	"A3LPA3"	"Q9UUK2"
"OG0003222"	"W0THK4"	"P36096"	"A3LUS5"	"O43085"
"OG0003223"	"W0THW1"	"Q07914"	"A3LSX1"	"Q9UT37"
"OG0003224"	"W0TCA2"	"P53863"	"A3LQT9"	"O14213"
"OG0003225"	"W0TIN2"	"P38172"	"A3GG42"	"Q9HDW5"
"OG0003226"	"W0TED8"	"P32366"	"A3LSU9"	"O13753"
"OG0003228"	"W0T712"	"P46680"	"A3LQR9"	"O14301"
"OG0003229"	"W0TB70"	"P32773"	"A3GGJ1"	"Q9USU9"
"OG0003230"	"W0TF85"	"P32481"	"A3LVE2"	"Q09130"
"OG0003231"	"W0T4G4"	"P19956"	"A3M031"	"P62506"
"OG0003233"	"W0T9P7"	"P40202"	"A3LWZ5"	"Q10357"
"OG0003234"	"W0T4H9"	"P25303"	"A3LV16"	"O94625"
"OG0003236"	"W0TAB0"	"P14906"	"A3M097"	"Q9HGN7"
"OG0003237"	"W0TAZ1"	"P25087"	"A3GHB4"	"O14321"
