Accession	Description	PrimaryGeneName	GeneName	repl1_g_per_gDW	repl2_g_per_gDW	repl3_g_per_gDW
P32599	Fimbrin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SAC6 PE=1 SV=1	SAC6	YDR129C	0.000175070357870104	0.000145839717412764	0.00015806945672001
P32600	Serine/threonine-protein kinase TOR2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TOR2 PE=1 SV=3	TOR2	YKL203C	6.92817252974309e-06	4.97877606370513e-06	5.4459086435785e-06
P32601	Protein DSS4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DSS4 PE=1 SV=2	DSS4	YPR017C	4.42670104115318e-07	3.34801846245032e-07	4.08442412523976e-07
P32602	Alpha-soluble NSF attachment protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC17 PE=1 SV=4	SEC17	YBL050W	2.48007200913834e-05	2.06859246552878e-05	2.23492214314472e-05
P32604	Fructose-2,6-bisphosphatase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FBP26 PE=1 SV=2	FBP26	YJL155C	6.88909099560764e-06	5.73982026128158e-06	6.08553017419829e-06
P32605	U1 small nuclear ribonucleoprotein A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MUD1 PE=1 SV=1	MUD1	YBR119W	2.5348890566944e-06	2.18528688632992e-06	2.38961526716309e-06
P32606	Putative mitochondrial translation system component PET127 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PET127 PE=1 SV=2	PET127	YOR017W	3.41154818637223e-06	3.03893094686881e-06	3.1750145487737e-06
P32608	Retrograde regulation protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RTG2 PE=1 SV=2	RTG2	YGL252C	2.20397352931648e-05	1.90807953099307e-05	2.03518575965912e-05
P32610	V-type proton ATPase subunit D OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VMA8 PE=1 SV=1	VMA8	YEL051W	5.97688177019596e-05	5.21782746555079e-05	5.4618197430705e-05
P32611	54S ribosomal protein RML2, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RML2 PE=1 SV=1	RML2	YEL050C	2.25287308834381e-05	1.80659265699261e-05	2.02381495653631e-05
P32614	Fumarate reductase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FRD1 PE=1 SV=1	FRD1	YEL047C	7.56982170062378e-05	6.37346150310839e-05	6.91339635062716e-05
P32617	Chromatin-remodeling complex subunit IES6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IES6 PE=1 SV=1	IES6	YEL044W	1.74274351023021e-06	1.52639493434864e-06	1.61202960175911e-06
P32618	Uncharacterized protein YEL043W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YEL043W PE=1 SV=1		YEL043W	5.57040063644811e-06	4.69080485014497e-06	4.92021716545742e-06
P32621	Guanosine-diphosphatase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GDA1 PE=1 SV=1	GDA1	YEL042W	3.97061604547574e-05	3.39131786441364e-05	3.58138445390096e-05
P32623	Probable glycosidase CRH2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTR2 PE=1 SV=3	UTR2	YEL040W	0.000144203406385636	0.000128902193373051	0.000131021132229124
P32626	Enolase-phosphatase E1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTR4 PE=1 SV=2	UTR4	YEL038W	1.98875132137099e-05	1.43878923971516e-05	1.613896360792e-05
P32628	UV excision repair protein RAD23 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAD23 PE=1 SV=1	RAD23	YEL037C	7.15187602828966e-05	6.02286225981407e-05	6.47020245694506e-05
P32629	Mannan polymerase II complex ANP1 subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ANP1 PE=1 SV=3	ANP1	YEL036C	2.90836616562604e-05	2.44235050162007e-05	2.64419673679601e-05
P32634	Negative regulator of sporulation PMD1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PMD1 PE=1 SV=1	PMD1	YER132C	2.2682146133066e-06	2.11351412083226e-06	2.23971992257026e-06
P32639	Pre-mRNA-splicing helicase BRR2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BRR2 PE=1 SV=2	BRR2	YER172C	5.68489174830261e-05	4.84611566349644e-05	5.2053192467562e-05
P32642	Monothiol glutaredoxin-4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GRX4 PE=1 SV=1	GRX4	YER174C	1.45227681259841e-05	1.30210909534403e-05	1.37115663806446e-05
P32643	Trans-aconitate 3-methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TMT1 PE=1 SV=1	TMT1	YER175C	8.36375954954962e-06	6.76766247684304e-06	7.63627891296194e-06
P32644	Putative ATP-dependent RNA helicase ECM32 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ECM32 PE=1 SV=1	ECM32	YER176W	1.43878184999133e-05	1.23742102160361e-05	1.2794957353859e-05
P32656	Glutathione-specific gamma-glutamylcyclotransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GCG1 PE=1 SV=1	GCG1	YER163C	2.76645824056536e-06	2.54337448335629e-06	2.60384470977763e-06
P32657	Chromo domain-containing protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CHD1 PE=1 SV=1	CHD1	YER164W	2.98435055527161e-05	2.52619398511251e-05	2.72143490716786e-05
P32660	Phospholipid-transporting ATPase DNF1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DNF1 PE=1 SV=2	DNF1	YER166W	5.3053865157862e-05	4.36280432000854e-05	4.85279349886432e-05
P32767	Importin beta-like protein KAP122 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KAP122 PE=1 SV=1	KAP122	YGL016W	2.82273811374403e-05	2.40418234002355e-05	2.60667294494522e-05
P32769	Elongation factor 1 alpha-like protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HBS1 PE=1 SV=2	HBS1	YKR084C	2.76550891185826e-05	2.33613368944166e-05	2.48919139966525e-05
P32770	Asparagine-rich protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NRP1 PE=1 SV=2	NRP1	YDL167C	1.99074265780065e-05	1.64270671520623e-05	1.72196175297435e-05
P32771	S-(hydroxymethyl)glutathione dehydrogenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SFA1 PE=1 SV=1	SFA1	YDL168W	6.49101103625572e-05	5.43743199031301e-05	5.75087257702451e-05
P32773	Transcription initiation factor IIA large subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TOA1 PE=1 SV=1	TOA1	YOR194C	2.80097461277133e-06	2.30991704475378e-06	2.56265016384495e-06
P32774	Transcription initiation factor IIA subunit 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TOA2 PE=1 SV=1	TOA2	YKL058W	6.26152123054241e-06	4.63078773214979e-06	5.13019458401209e-06
P32775	1,4-alpha-glucan-branching enzyme OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC3 PE=1 SV=2	GLC3	YEL011W	1.28216917452247e-06	1.05365261032021e-06	1.13062303888772e-06
P32776	General transcription and DNA repair factor IIH subunit TFB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TFB1 PE=1 SV=1	TFB1	YDR311W	6.19922854719022e-06	5.31077438847033e-06	5.64214084704813e-06
P32783	mRNA cap guanine-N7 methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ABD1 PE=1 SV=1	ABD1	YBR236C	2.16041790978651e-05	1.88814161765066e-05	2.05079081751038e-05
P32784	Glycerol-3-phosphate O-acyltransferase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SCT1 PE=1 SV=3	SCT1	YBL011W	8.96823274255179e-06	7.84315357617014e-06	8.01568280447628e-06
P32787	Mitochondrial genome maintenance protein MGM101 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MGM101 PE=1 SV=1	MGM101	YJR144W	1.50113347610183e-05	1.23457329726655e-05	1.27567016190433e-05
P32788	Uncharacterized protein YBL010C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YBL010C PE=1 SV=1		YBL010C	6.03017654594446e-06	5.00554716337839e-06	5.87303083980487e-06
P32790	Actin cytoskeleton-regulatory complex protein SLA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SLA1 PE=1 SV=1	SLA1	YBL007C	5.81845858715993e-05	4.8365752340107e-05	5.19895380714097e-05
P32791	Ferric/cupric reductase transmembrane component 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FRE1 PE=1 SV=1	FRE1	YLR214W	1.32051266722406e-05	1.08192371514463e-05	1.18111228219333e-05
P32792	UPF0744 protein YSC83 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YSC83 PE=1 SV=1	YSC83	YHR017W	4.81246758656012e-06	4.29323127360933e-06	4.32219051224433e-06
P32793	Protein YSC84 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YSC84 PE=1 SV=2	YSC84	YHR016C	3.86176785990795e-06	2.84805683129104e-06	3.63205136338379e-06
P32794	ATPase family gene 2 protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AFG2 PE=1 SV=1	AFG2	YLR397C	2.14921874601695e-05	1.812062774847e-05	1.99639788743025e-05
P32795	Mitochondrial inner membrane i-AAA protease supercomplex subunit YME1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YME1 PE=1 SV=1	YME1	YPR024W	2.56709930541429e-05	2.19520504779909e-05	2.33430438461391e-05
P32796	Carnitine O-acetyltransferase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CAT2 PE=1 SV=2	CAT2	YML042W	3.70277099352621e-06	3.45000520479933e-06	3.14961731308967e-06
P32797	Cell division control protein 13 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CDC13 PE=1 SV=2	CDC13	YDL220C	1.12646583673885e-05	9.66438722269984e-06	1.06909542298699e-05
P32798	Cobalt uptake protein COT1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COT1 PE=1 SV=2	COT1	YOR316C	2.26796267293215e-05	1.67848883026742e-05	1.96979075540077e-05
P32799	Cytochrome c oxidase subunit 6A, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COX13 PE=1 SV=1	COX13	YGL191W	1.71603374616165e-05	1.48174832840739e-05	1.56337178987904e-05
P32802	Transmembrane 9 superfamily member 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EMP70 PE=1 SV=2	EMP70	YLR083C	2.91723656421057e-05	2.4848301612515e-05	2.6613612274128e-05
P32803	Endosomal protein P24B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EMP24 PE=1 SV=1	EMP24	YGL200C	3.38228595060669e-05	2.84254836614349e-05	3.04744292924029e-05
P32804	Zinc-regulated transporter 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ZRT1 PE=1 SV=1	ZRT1	YGL255W	0.000666969285582733	0.000380583087446086	0.000593378286065341
P32829	Double-strand break repair protein MRE11 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRE11 PE=1 SV=2	MRE11	YMR224C	5.85501729496953e-06	4.58773290529558e-06	5.09533834791305e-06
P32830	Mitochondrial import inner membrane translocase subunit TIM12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIM12 PE=1 SV=1	TIM12	YBR091C	4.11843075233053e-06	3.31279872644403e-06	3.27405983826524e-06
P32831	Negative growth regulatory protein NGR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NGR1 PE=1 SV=2	NGR1	YBR212W	9.00332613886649e-06	7.70564689700074e-06	8.19444876283093e-06
P32832	Chromatin structure-remodeling complex subunit RSC7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NPL6 PE=1 SV=1	NPL6	YMR091C	1.47943454501637e-05	1.30534220558039e-05	1.31142388764188e-05
P32833	Origin recognition complex subunit 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ORC2 PE=1 SV=2	ORC2	YBR060C	2.48843883246695e-06	2.00730788506634e-06	2.17021067992096e-06
P32836	GTP-binding nuclear protein GSP2/CNR2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GSP2 PE=1 SV=1	GSP2	YOR185C	0.000545653043428029	0.000426090770431473	0.000467006195645427
P32838	Serine/threonine-protein phosphatase PP2A-like PPG1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PPG1 PE=1 SV=2	PPG1	YNR032W	2.11543866347459e-06	1.41924822169094e-06	1.67435337588336e-06
P32839	Mitochondrial chaperone BCS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BCS1 PE=1 SV=2	BCS1	YDR375C	7.65054597552542e-06	6.9223352151686e-06	7.43430179998137e-06
P32842	V-type proton ATPase subunit c' OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VMA11 PE=1 SV=1	VMA11	YPL234C	5.20088884383116e-06	5.03571728026055e-06	4.82633478857224e-06
P32843	Mitochondrial escape protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YME2 PE=1 SV=1	YME2	YMR302C	1.83321361872219e-05	1.58369132108446e-05	1.67213284718345e-05
P32844	Exocyst complex component SEC6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC6 PE=1 SV=2	SEC6	YIL068C	6.21820753486893e-06	5.22180008585812e-06	5.7929519549447e-06
P32849	DNA repair protein RAD5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAD5 PE=1 SV=1	RAD5	YLR032W	2.85245985303089e-06	2.47380142636136e-06	2.68612585042687e-06
P32854	Syntaxin PEP12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PEP12 PE=1 SV=2	PEP12	YOR036W	2.50692927084225e-06	2.11305105821606e-06	2.38209633282346e-06
P32855	Exocyst complex component SEC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC8 PE=1 SV=1	SEC8	YPR055W	1.13771477232634e-05	9.86570061556402e-06	1.06487522913661e-05
P32857	Membrane protein PTM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PTM1 PE=1 SV=2	PTM1	YKL039W	1.45552105433038e-05	1.26354034482631e-05	1.32942403153153e-05
P32860	NifU-like protein, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NFU1 PE=1 SV=2	NFU1	YKL040C	2.11924043948449e-05	1.84279174877896e-05	1.9212708610047e-05
P32861	UTP--glucose-1-phosphate uridylyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UGP1 PE=1 SV=1	UGP1	YKL035W	0.00224551234048887	0.001847741176415	0.00200020000855159
P32864	Rab proteins geranylgeranyltransferase component A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRS6 PE=1 SV=2	MRS6	YOR370C	1.82342446144277e-05	1.55789519649511e-05	1.63932723101576e-05
P32867	Protein SSO1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSO1 PE=1 SV=2	SSO1	YPL232W	0.000116986042334679	8.01802866400853e-05	9.70757302345381e-05
P32873	GTPase-activating protein BEM3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BEM3 PE=1 SV=3	BEM3	YPL115C	1.10531509908712e-05	9.57436959923595e-06	1.01009448723263e-05
P32874	Acetyl-CoA carboxylase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HFA1 PE=1 SV=2	HFA1	YMR207C	1.17712478572914e-06	9.67663619603701e-07	1.09880283100244e-06
P32875	Lipoyl synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LIP5 PE=1 SV=1	LIP5	YOR196C	1.23295045544022e-05	1.08179389139261e-05	1.1222206996158e-05
P32891	D-lactate dehydrogenase [cytochrome] 1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DLD1 PE=1 SV=2	DLD1	YDL174C	0.000100503037417555	8.27121095406534e-05	8.67103641037878e-05
P32892	ATP-dependent RNA helicase DRS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DRS1 PE=1 SV=2	DRS1	YLL008W	4.17275418183323e-05	3.77558641350734e-05	3.88421029113916e-05
P32893	Trafficking protein particle complex II-specific subunit 65 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRS65 PE=1 SV=1	TRS65	YGR166W	2.95262897135383e-06	2.4115761160681e-06	2.60695500184482e-06
P32895	Ribose-phosphate pyrophosphokinase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRS1 PE=1 SV=1	PRS1	YKL181W	4.87029571864467e-05	4.32533618959636e-05	4.51447365111508e-05
P32896	Protein PDC2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDC2 PE=1 SV=2	PDC2	YDR081C	1.17471139554317e-05	9.76109793666793e-06	1.06274500950241e-05
P32897	Mitochondrial import inner membrane translocase subunit TIM23 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIM23 PE=1 SV=1	TIM23	YNR017W	2.1683538770334e-05	1.67691400702488e-05	1.87012315227706e-05
P32898	Mitochondrial presequence protease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CYM1 PE=1 SV=2	CYM1	YDR430C	2.98926307032887e-05	2.57192507965449e-05	2.71824153267794e-05
P32899	U3 small nucleolar ribonucleoprotein protein IMP3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IMP3 PE=1 SV=1	IMP3	YHR148W	8.83148243002409e-06	7.99706705251417e-06	8.46361485417646e-06
P32900	Protein SKG6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SKG6 PE=1 SV=2	SKG6	YHR149C	8.96757120890023e-06	7.64579053998431e-06	8.34029926064302e-06
P32902	37S ribosomal protein MRP4, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRP4 PE=1 SV=1	MRP4	YHL004W	1.24841377328004e-05	1.03962950642117e-05	1.11229275706325e-05
P32904	54S ribosomal protein L6, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRPL6 PE=1 SV=2	MRPL6	YHR147C	6.83953636271651e-06	5.82481853459795e-06	6.06791313031788e-06
P32906	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MNS1 PE=1 SV=1	MNS1	YJR131W	7.52051918759836e-06	6.12699938245147e-06	6.58106575901126e-06
P32908	Structural maintenance of chromosomes protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SMC1 PE=1 SV=1	SMC1	YFL008W	1.47617127688367e-05	1.28972219395886e-05	1.39088531565767e-05
P32909	Protein SMY2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SMY2 PE=1 SV=2	SMY2	YBR172C	1.49463212729972e-05	1.31153125791033e-05	1.43745738483585e-05
P32910	DNA-directed RNA polymerase III subunit RPC6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPC34 PE=1 SV=1	RPC34	YNR003C	4.62041293203503e-06	3.99837403553658e-06	4.23937435472006e-06
P32911	Eukaryotic translation initiation factor eIF-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SUI1 PE=1 SV=1	SUI1	YNL244C	4.94239417212834e-05	3.97663084078482e-05	4.03737200926997e-05
P32912	Vacuolar morphogenesis protein 7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VAM7 PE=1 SV=1	VAM7	YGL212W	3.37944158668468e-06	2.82186525357144e-06	3.1106592391025e-06
P32913	Vacuolar protein sorting-associated protein 17 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS17 PE=1 SV=2	VPS17	YOR132W	1.23480456117447e-05	1.01121532633907e-05	1.09990857595244e-05
P32914	Transcription elongation factor SPT4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPT4 PE=1 SV=1	SPT4	YGR063C	1.55008362942378e-06	1.19116126465565e-06	1.22526949537156e-06
P32915	Protein transport protein SEC61 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC61 PE=1 SV=1	SEC61	YLR378C	0.0001940282201675	0.000157604361620549	0.000164643126813474
P32916	Signal recognition particle receptor subunit alpha homolog OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SRP101 PE=1 SV=2	SRP101	YDR292C	1.21685144490288e-05	1.03698312634644e-05	1.10718325761167e-05
P32917	Protein STE5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STE5 PE=1 SV=2	STE5	YDR103W	3.33436187050316e-06	2.73297710319547e-06	2.89409662511767e-06
P32939	GTP-binding protein YPT7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPT7 PE=1 SV=1	YPT7	YML001W	7.10720408357079e-05	6.05940104242829e-05	6.37006897519636e-05
P33201	Ribosome assembly factor MRT4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRT4 PE=1 SV=1	MRT4	YKL009W	5.5091491977381e-05	4.75629191257895e-05	4.83527278905148e-05
P33202	Ubiquitin fusion degradation protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UFD4 PE=1 SV=1	UFD4	YKL010C	1.41821899344157e-05	1.30585617744369e-05	1.33322537621199e-05
P33203	Pre-mRNA-processing protein PRP40 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRP40 PE=1 SV=1	PRP40	YKL012W	2.38878672472325e-06	2.00944201911503e-06	2.12984641280957e-06
P33204	Actin-related protein 2/3 complex subunit 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARC19 PE=1 SV=2	ARC19	YKL013C	2.65343743985789e-05	2.25294082975707e-05	2.38327557661543e-05
P33296	Ubiquitin-conjugating enzyme E2 6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UBC6 PE=1 SV=1	UBC6	YER100W	3.0854382345689e-06	2.79262171478269e-06	2.91534897074089e-06
P33297	26S proteasome regulatory subunit 6A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPT5 PE=1 SV=3	RPT5	YOR117W	5.7346531857076e-05	4.88426629377145e-05	5.19880205147637e-05
P33298	26S proteasome regulatory subunit 6B homolog OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPT3 PE=1 SV=2	RPT3	YDR394W	5.10651230509708e-05	4.28338986508284e-05	4.52693032507705e-05
P33299	26S proteasome regulatory subunit 7 homolog OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPT1 PE=1 SV=1	RPT1	YKL145W	0.000134327945461638	0.000114169653667795	0.000123020305668577
